subject,day,condition,choice_correct,confidence
sub35,3,predictable,False,4
sub35,3,unpredictable,True,3
sub35,3,predictable,True,2
sub35,3,predictable,True,7
sub35,3,unpredictable,False,2
sub35,3,unpredictable,False,1
sub35,3,predictable,True,1
sub35,3,predictable,True,6
sub35,3,unpredictable,False,1
sub35,3,unpredictable,False,2
sub35,3,unpredictable,False,2
sub35,3,predictable,False,2
sub35,3,predictable,True,5
sub35,3,unpredictable,False,2
sub36,3,predictable,True,7
sub36,3,unpredictable,False,3
sub36,3,unpredictable,False,5
sub36,3,unpredictable,False,5
sub36,3,predictable,True,7
sub36,3,predictable,True,7
sub36,3,unpredictable,False,5
sub36,3,predictable,False,5
sub36,3,predictable,True,6
sub36,3,predictable,True,4
sub36,3,unpredictable,False,4
sub36,3,unpredictable,True,4
sub36,3,predictable,True,7
sub36,3,unpredictable,False,5
sub36,3,predictable,True,7
sub36,3,unpredictable,False,5
sub37,3,unpredictable,False,4
sub37,3,predictable,True,5
sub37,3,predictable,True,7
sub37,3,predictable,True,5
sub37,3,unpredictable,False,5
sub37,3,unpredictable,False,5
sub37,3,unpredictable,False,3
sub37,3,predictable,True,2
sub37,3,unpredictable,False,4
sub37,3,predictable,False,3
sub37,3,predictable,False,4
sub37,3,unpredictable,False,3
sub37,3,unpredictable,False,5
sub37,3,unpredictable,False,3
sub37,3,predictable,False,4
sub37,3,predictable,False,3
sub38,3,unpredictable,True,4
sub38,3,predictable,True,7
sub38,3,predictable,False,3
sub38,3,predictable,True,6
sub38,3,predictable,False,6
sub38,3,predictable,True,5
sub38,3,unpredictable,False,3
sub38,3,predictable,False,1
sub38,3,unpredictable,False,5
sub38,3,predictable,True,5
sub38,3,unpredictable,True,4
sub38,3,unpredictable,False,1
sub38,3,unpredictable,False,5
sub38,3,predictable,False,3
sub38,3,unpredictable,True,5
sub38,3,unpredictable,False,4
sub39,3,unpredictable,False,3
sub39,3,unpredictable,False,3
sub39,3,predictable,False,3
sub39,3,unpredictable,True,3
sub39,3,unpredictable,False,3
sub39,3,predictable,False,3
sub39,3,predictable,False,3
sub39,3,predictable,False,3
sub39,3,unpredictable,True,3
sub39,3,unpredictable,True,3
sub39,3,predictable,False,3
sub39,3,predictable,True,3
sub39,3,predictable,False,3
sub39,3,predictable,False,3
sub39,3,unpredictable,False,3
sub39,3,unpredictable,False,3
sub40,3,predictable,False,1
sub40,3,unpredictable,False,1
sub40,3,unpredictable,True,2
sub40,3,predictable,True,6
sub40,3,predictable,True,3
sub40,3,unpredictable,False,1
sub40,3,predictable,True,7
sub40,3,unpredictable,False,1
sub40,3,predictable,True,7
sub40,3,unpredictable,False,1
sub40,3,predictable,True,6
sub40,3,unpredictable,True,2
sub40,3,predictable,False,1
sub40,3,unpredictable,True,1
sub40,3,unpredictable,False,1
sub40,3,predictable,True,7
sub41,3,predictable,True,7
sub41,3,predictable,True,6
sub41,3,unpredictable,False,4
sub41,3,predictable,True,7
sub41,3,unpredictable,False,3
sub41,3,predictable,True,7
sub41,3,unpredictable,False,2
sub41,3,predictable,True,7
sub41,3,unpredictable,True,3
sub41,3,unpredictable,True,3
sub41,3,predictable,False,1
sub41,3,unpredictable,True,2
sub41,3,unpredictable,False,2
sub41,3,predictable,True,7
sub41,3,predictable,True,7
sub41,3,unpredictable,True,3
