subject,condition,region,CMRO2,network,confidence,confidence_z,reaction_time,reaction_time_z
sub33,unpredictable,LH_SomMot_29,111.494,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SomMot_30,124.82,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SomMot_31,139.588,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SomMot_32,135.038,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SomMot_33,85.992,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SomMot_34,117.551,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SomMot_35,112.947,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SomMot_36,135.653,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SomMot_37,160.979,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_1,82.867,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_2,84.666,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_3,112.289,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_4,64.5,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_5,133.509,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_6,89.456,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_7,110.082,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_8,87.403,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_9,114.902,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_10,137.952,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_11,88.045,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_12,127.16,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_13,96.33,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_14,119.291,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_15,77.839,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_16,101.466,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_Post_17,164.678,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_FEF_1,162.373,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_FEF_2,87.241,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_FEF_3,103.493,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_FEF_4,177.58,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_PrCv_1,91.828,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_DorsAttn_PrCv_2,108.159,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_ParOper_1,113.508,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_ParOper_2,120.175,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_ParOper_3,113.204,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_ParOper_4,136.901,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_TempOcc_1,88.174,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_FrOper_1,102.331,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_FrOper_2,74.698,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_FrOper_3,121.523,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_FrOper_4,75.071,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_FrOper_5,97.202,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_FrOper_6,73.655,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_FrOper_7,70.392,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_FrOper_8,90.441,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_FrOper_9,117.049,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_PFCl_1,166.643,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_Med_1,75.803,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_Med_2,94.881,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_Med_3,107.696,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_Med_4,102.17,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_Med_5,58.376,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_Med_6,90.294,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_SalVentAttn_Med_7,83.688,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_Par_1,117.752,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_Par_2,127.694,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_Par_3,114.644,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_Par_4,101.903,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_Par_5,66.467,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_Par_6,84.076,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_Temp_1,112.345,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_PFCl_1,168.906,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_PFCl_2,187.411,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_PFCl_3,162.256,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_PFCl_4,175.895,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_PFCl_5,154.562,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_PFCl_6,173.887,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_PFCl_7,91.93,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_PFCl_8,85.94,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_PFCl_9,222.896,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_PFCv_1,105.743,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_pCun_1,104.394,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_pCun_2,91.529,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_Cing_1,49.918,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_Cing_2,113.816,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Cont_PFCmp_1,103.089,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_1,208.617,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_2,114.875,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_3,153.243,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_4,119.328,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_5,167.892,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_6,134.637,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_7,163.902,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_8,210.502,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_9,200.694,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_10,83.33,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_11,119.97,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_12,95.883,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_13,120.764,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_14,134.062,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_15,154.638,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_16,116.113,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_Temp_17,135.846,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_1,124.243,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_2,127.865,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_3,107.454,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_4,86.002,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_5,117.346,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_6,151.52,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_7,111.952,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_8,65.894,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_9,56.216,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_10,113.837,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_11,149.883,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_12,64.55,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_13,113.419,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_14,208.946,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_15,154.958,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_16,141.654,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_17,149.561,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_18,149.599,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_19,183.295,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_20,146.536,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_21,98.553,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_22,111.116,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_23,131.204,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PFC_24,83.556,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PCC_1,102.48,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PCC_2,77.29,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PCC_3,134.985,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PCC_4,136.463,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PCC_5,73.752,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PCC_6,91.327,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PCC_7,98.307,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PCC_8,121.926,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PCC_9,93.488,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PCC_10,115.428,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,LH_Default_PCC_11,113.396,DefaultMode,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_1,65.902,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_2,87.6,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_3,70.683,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_4,74.114,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_5,87.079,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_6,72.372,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_7,84.043,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_8,101.274,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_9,126.575,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_10,121.259,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_11,156.506,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_12,136.644,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_13,120.036,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_14,87.285,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_15,120.288,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_16,112.728,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_17,87.583,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_18,151.226,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_19,113.839,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_20,99.973,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_21,163.227,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_22,125.048,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_23,125.433,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_24,92.586,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_25,140.296,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_26,133.013,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_27,118.114,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_28,114.781,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_29,161.507,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Vis_30,117.414,Visual,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_1,125.342,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_2,229.549,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_3,89.043,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_4,84.744,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_5,85.962,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_6,64.762,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_7,126.33,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_8,165.588,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_9,82.891,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_10,80.195,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_11,76.231,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_12,106.333,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_13,109.692,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_14,116.97,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_15,231.928,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_16,139.19,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_17,145.518,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_18,121.156,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_19,128.289,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_20,87.146,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_21,122.059,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_22,134.034,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_23,226.156,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_24,171.129,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_25,137.272,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_26,164.442,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_27,165.272,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_28,116.07,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_29,136.051,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_30,152.178,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_31,141.056,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_32,112.723,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_33,156.682,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_34,208.518,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_35,152.083,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_36,140.642,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_37,125.469,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_38,155.163,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_39,145.494,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SomMot_40,109.022,SomatoMotor,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_1,92.263,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_2,156.151,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_3,162.617,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_4,179.958,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_5,110.715,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_6,168.095,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_7,197.097,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_8,97.674,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_9,124.53,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_10,155.253,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_11,107.707,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_12,150.294,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_13,116.443,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_14,116.437,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_15,135.157,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_16,149.131,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_17,107.522,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_18,95.046,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_Post_19,155.218,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_FEF_1,146.292,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_FEF_2,88.071,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_FEF_3,120.141,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_DorsAttn_PrCv_1,146.972,DorsAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_TempOccPar_1,131.777,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_TempOccPar_2,113.048,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_TempOccPar_3,151.893,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_TempOccPar_4,100.258,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_TempOccPar_5,132.279,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_TempOccPar_6,151.06,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_TempOccPar_7,141.943,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_PrC_1,163.202,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_FrOper_1,96.527,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_FrOper_2,67.128,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_FrOper_3,96.118,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_FrOper_4,76.781,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_FrOper_5,100.803,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_FrOper_6,96.447,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_FrOper_7,114.896,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_FrOper_8,135.695,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_PFCl_1,169.866,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_Med_1,140.525,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_Med_2,142.293,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_Med_3,72.912,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_Med_4,144.241,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_Med_5,86.693,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_Med_6,109.655,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_Med_7,168.361,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_SalVentAttn_Med_8,141.612,SalVentAttn,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_Par_1,170.83,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_Par_2,127.573,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_Par_3,165.298,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_Par_4,105.184,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_Par_5,134.225,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_Par_6,126.836,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_Temp_1,193.79,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_Temp_2,169.66,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCv_1,113.288,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_1,212.906,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_2,193.591,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_3,160.838,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_4,204.221,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_5,187.17,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_6,144.552,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_7,131.468,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_8,128.673,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_9,182.168,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_10,148.435,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_11,201.719,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_12,131.838,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_13,132.984,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_14,143.787,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCl_15,100.455,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_pCun_1,171.616,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_pCun_2,120.078,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_Cing_1,161.009,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_Cing_2,93.691,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCmp_1,158.569,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Cont_PFCmp_2,197.563,Control,3.0,-0.478,0.563,0.914
sub33,unpredictable,RH_Default_Par_1,99.716,DefaultMode,3.0,-0.478,0.563,0.914
